,Settlement Point Name,Settlement Point Type,Settlement Point Price
2018-01-05 06:30:00-06:00,HB_HOUSTON,HU,30.02
2018-01-05 06:45:00-06:00,HB_HOUSTON,HU,31.22
2018-01-05 07:00:00-06:00,HB_HOUSTON,HU,32.84
2018-01-05 07:15:00-06:00,HB_HOUSTON,HU,36.82
2018-01-05 07:30:00-06:00,HB_HOUSTON,HU,33.6
2018-01-05 07:45:00-06:00,HB_HOUSTON,HU,34.82
2018-01-05 08:00:00-06:00,HB_HOUSTON,HU,39.3
2018-01-05 08:15:00-06:00,HB_HOUSTON,HU,39.21
2018-01-05 08:30:00-06:00,HB_HOUSTON,HU,37.96
2018-01-05 08:45:00-06:00,HB_HOUSTON,HU,36.15
2018-01-05 09:00:00-06:00,HB_HOUSTON,HU,30.31
2018-01-05 09:15:00-06:00,HB_HOUSTON,HU,30.94
2018-01-05 09:30:00-06:00,HB_HOUSTON,HU,30.54
2018-01-05 09:45:00-06:00,HB_HOUSTON,HU,29.52
2018-01-05 10:00:00-06:00,HB_HOUSTON,HU,29.3
2018-01-05 10:15:00-06:00,HB_HOUSTON,HU,30.56
2018-01-05 10:30:00-06:00,HB_HOUSTON,HU,29.49
2018-01-05 10:45:00-06:00,HB_HOUSTON,HU,29.34
2018-01-05 11:00:00-06:00,HB_HOUSTON,HU,28.72
2018-01-05 11:15:00-06:00,HB_HOUSTON,HU,29.41
2018-01-05 11:30:00-06:00,HB_HOUSTON,HU,29.53
2018-01-05 11:45:00-06:00,HB_HOUSTON,HU,28.68
2018-01-05 12:00:00-06:00,HB_HOUSTON,HU,28.49
2018-01-05 12:15:00-06:00,HB_HOUSTON,HU,28.33
2018-01-05 12:30:00-06:00,HB_HOUSTON,HU,27.47
2018-01-05 12:45:00-06:00,HB_HOUSTON,HU,26.21
2018-01-05 13:00:00-06:00,HB_HOUSTON,HU,25.14
2018-01-05 13:15:00-06:00,HB_HOUSTON,HU,25.34
2018-01-05 13:30:00-06:00,HB_HOUSTON,HU,25.17
2018-01-05 13:45:00-06:00,HB_HOUSTON,HU,25.42
2018-01-05 14:00:00-06:00,HB_HOUSTON,HU,25.34
2018-01-05 14:15:00-06:00,HB_HOUSTON,HU,24.95
2018-01-05 14:30:00-06:00,HB_HOUSTON,HU,22.94
2018-01-05 14:45:00-06:00,HB_HOUSTON,HU,22.66
2018-01-05 15:00:00-06:00,HB_HOUSTON,HU,22.28
2018-01-05 15:15:00-06:00,HB_HOUSTON,HU,22.25
2018-01-05 15:30:00-06:00,HB_HOUSTON,HU,21.85
2018-01-05 15:45:00-06:00,HB_HOUSTON,HU,21.85
2018-01-05 16:00:00-06:00,HB_HOUSTON,HU,22.05
2018-01-05 16:15:00-06:00,HB_HOUSTON,HU,22.34
2018-01-05 16:30:00-06:00,HB_HOUSTON,HU,23.43
2018-01-05 16:45:00-06:00,HB_HOUSTON,HU,24.47
2018-01-05 17:00:00-06:00,HB_HOUSTON,HU,25.25
2018-01-05 17:15:00-06:00,HB_HOUSTON,HU,27.24
2018-01-05 17:30:00-06:00,HB_HOUSTON,HU,31.69
2018-01-05 17:45:00-06:00,HB_HOUSTON,HU,52.01
2018-01-05 18:00:00-06:00,HB_HOUSTON,HU,40.25
2018-01-05 18:15:00-06:00,HB_HOUSTON,HU,37.77
2018-01-05 18:30:00-06:00,HB_HOUSTON,HU,35.41
2018-01-05 18:45:00-06:00,HB_HOUSTON,HU,31.34
2018-01-05 19:00:00-06:00,HB_HOUSTON,HU,30.61
2018-01-05 19:15:00-06:00,HB_HOUSTON,HU,29.45
2018-01-05 19:30:00-06:00,HB_HOUSTON,HU,28.73
2018-01-05 19:45:00-06:00,HB_HOUSTON,HU,28.66
2018-01-05 20:00:00-06:00,HB_HOUSTON,HU,28.82
2018-01-05 20:15:00-06:00,HB_HOUSTON,HU,28.09
2018-01-05 20:30:00-06:00,HB_HOUSTON,HU,26.97
2018-01-05 20:45:00-06:00,HB_HOUSTON,HU,26.88
2018-01-05 21:00:00-06:00,HB_HOUSTON,HU,25.39
2018-01-05 21:15:00-06:00,HB_HOUSTON,HU,24.65
2018-01-05 21:30:00-06:00,HB_HOUSTON,HU,23.48
2018-01-05 21:45:00-06:00,HB_HOUSTON,HU,23.25
2018-01-05 22:00:00-06:00,HB_HOUSTON,HU,23.04
2018-01-05 22:15:00-06:00,HB_HOUSTON,HU,22.15
2018-01-05 22:30:00-06:00,HB_HOUSTON,HU,21.34
2018-01-05 22:45:00-06:00,HB_HOUSTON,HU,20.76
2018-01-05 23:00:00-06:00,HB_HOUSTON,HU,21.75
2018-01-05 23:15:00-06:00,HB_HOUSTON,HU,21.99
2018-01-05 23:30:00-06:00,HB_HOUSTON,HU,21.58
2018-01-05 23:45:00-06:00,HB_HOUSTON,HU,21.11
2018-01-06 00:00:00-06:00,HB_HOUSTON,HU,19.0
2018-01-06 00:15:00-06:00,HB_HOUSTON,HU,20.32
2018-01-06 00:30:00-06:00,HB_HOUSTON,HU,19.95
2018-01-06 00:45:00-06:00,HB_HOUSTON,HU,19.69
2018-01-06 01:00:00-06:00,HB_HOUSTON,HU,19.64
2018-01-06 01:15:00-06:00,HB_HOUSTON,HU,19.65
2018-01-06 01:30:00-06:00,HB_HOUSTON,HU,19.79
2018-01-06 01:45:00-06:00,HB_HOUSTON,HU,19.66
2018-01-06 02:00:00-06:00,HB_HOUSTON,HU,19.71
2018-01-06 02:15:00-06:00,HB_HOUSTON,HU,19.88
2018-01-06 02:30:00-06:00,HB_HOUSTON,HU,19.85
2018-01-06 02:45:00-06:00,HB_HOUSTON,HU,20.12
2018-01-06 03:00:00-06:00,HB_HOUSTON,HU,20.59
2018-01-06 03:15:00-06:00,HB_HOUSTON,HU,21.43
2018-01-06 03:30:00-06:00,HB_HOUSTON,HU,22.53
2018-01-06 03:45:00-06:00,HB_HOUSTON,HU,25.45
2018-01-06 04:00:00-06:00,HB_HOUSTON,HU,34.79
2018-01-06 04:15:00-06:00,HB_HOUSTON,HU,102.83
2018-01-06 04:30:00-06:00,HB_HOUSTON,HU,31.2
2018-01-06 04:45:00-06:00,HB_HOUSTON,HU,25.01
2018-01-06 05:00:00-06:00,HB_HOUSTON,HU,27.99
2018-01-06 05:15:00-06:00,HB_HOUSTON,HU,31.79
2018-01-06 05:30:00-06:00,HB_HOUSTON,HU,27.54
2018-01-06 05:45:00-06:00,HB_HOUSTON,HU,22.43
2018-01-06 06:00:00-06:00,HB_HOUSTON,HU,24.73
2018-01-06 06:15:00-06:00,HB_HOUSTON,HU,22.68
2018-01-06 06:30:00-06:00,HB_HOUSTON,HU,26.94
2018-01-06 06:45:00-06:00,HB_HOUSTON,HU,35.21
2018-01-06 07:00:00-06:00,HB_HOUSTON,HU,32.9
2018-01-06 07:15:00-06:00,HB_HOUSTON,HU,30.12
2018-01-06 07:30:00-06:00,HB_HOUSTON,HU,29.62
2018-01-06 07:45:00-06:00,HB_HOUSTON,HU,31.19
2018-01-06 08:00:00-06:00,HB_HOUSTON,HU,26.71
2018-01-06 08:15:00-06:00,HB_HOUSTON,HU,25.28
2018-01-06 08:30:00-06:00,HB_HOUSTON,HU,23.03
2018-01-06 08:45:00-06:00,HB_HOUSTON,HU,24.25
2018-01-06 09:00:00-06:00,HB_HOUSTON,HU,24.02
2018-01-06 09:15:00-06:00,HB_HOUSTON,HU,24.28
2018-01-06 09:30:00-06:00,HB_HOUSTON,HU,24.5
2018-01-06 09:45:00-06:00,HB_HOUSTON,HU,24.18
2018-01-06 10:00:00-06:00,HB_HOUSTON,HU,30.07
2018-01-06 10:15:00-06:00,HB_HOUSTON,HU,24.74
2018-01-06 10:30:00-06:00,HB_HOUSTON,HU,23.99
2018-01-06 10:45:00-06:00,HB_HOUSTON,HU,22.18
2018-01-06 11:00:00-06:00,HB_HOUSTON,HU,33.73
2018-01-06 11:15:00-06:00,HB_HOUSTON,HU,59.78
2018-01-06 11:30:00-06:00,HB_HOUSTON,HU,22.92
2018-01-06 11:45:00-06:00,HB_HOUSTON,HU,20.21
2018-01-06 12:00:00-06:00,HB_HOUSTON,HU,19.73
2018-01-06 12:15:00-06:00,HB_HOUSTON,HU,19.2
2018-01-06 12:30:00-06:00,HB_HOUSTON,HU,19.0
2018-01-06 12:45:00-06:00,HB_HOUSTON,HU,18.89
2018-01-06 13:00:00-06:00,HB_HOUSTON,HU,18.9
2018-01-06 13:15:00-06:00,HB_HOUSTON,HU,18.9
2018-01-06 13:30:00-06:00,HB_HOUSTON,HU,18.68
2018-01-06 13:45:00-06:00,HB_HOUSTON,HU,18.13
2018-01-06 14:00:00-06:00,HB_HOUSTON,HU,17.42
2018-01-06 14:15:00-06:00,HB_HOUSTON,HU,17.25
2018-01-06 14:30:00-06:00,HB_HOUSTON,HU,16.69
2018-01-06 14:45:00-06:00,HB_HOUSTON,HU,16.53
2018-01-06 15:00:00-06:00,HB_HOUSTON,HU,16.2
2018-01-06 15:15:00-06:00,HB_HOUSTON,HU,16.26
2018-01-06 15:30:00-06:00,HB_HOUSTON,HU,15.94
2018-01-06 15:45:00-06:00,HB_HOUSTON,HU,15.72
2018-01-06 16:00:00-06:00,HB_HOUSTON,HU,15.66
2018-01-06 16:15:00-06:00,HB_HOUSTON,HU,15.69
2018-01-06 16:30:00-06:00,HB_HOUSTON,HU,15.71
2018-01-06 16:45:00-06:00,HB_HOUSTON,HU,15.73
2018-01-06 17:00:00-06:00,HB_HOUSTON,HU,16.49
2018-01-06 17:15:00-06:00,HB_HOUSTON,HU,17.31
2018-01-06 17:30:00-06:00,HB_HOUSTON,HU,18.16
2018-01-06 17:45:00-06:00,HB_HOUSTON,HU,17.87
2018-01-06 18:00:00-06:00,HB_HOUSTON,HU,17.42
2018-01-06 18:15:00-06:00,HB_HOUSTON,HU,16.85
2018-01-06 18:30:00-06:00,HB_HOUSTON,HU,16.8
2018-01-06 18:45:00-06:00,HB_HOUSTON,HU,16.59
2018-01-06 19:00:00-06:00,HB_HOUSTON,HU,16.41
2018-01-06 19:15:00-06:00,HB_HOUSTON,HU,16.63
2018-01-06 19:30:00-06:00,HB_HOUSTON,HU,14.13
2018-01-06 19:45:00-06:00,HB_HOUSTON,HU,13.37
2018-01-06 20:00:00-06:00,HB_HOUSTON,HU,14.33
2018-01-06 20:15:00-06:00,HB_HOUSTON,HU,14.22
2018-01-06 20:30:00-06:00,HB_HOUSTON,HU,14.12
2018-01-06 20:45:00-06:00,HB_HOUSTON,HU,12.97
2018-01-06 21:00:00-06:00,HB_HOUSTON,HU,17.28
2018-01-06 21:15:00-06:00,HB_HOUSTON,HU,14.66
2018-01-06 21:30:00-06:00,HB_HOUSTON,HU,13.17
2018-01-06 21:45:00-06:00,HB_HOUSTON,HU,12.79
2018-01-06 22:00:00-06:00,HB_HOUSTON,HU,12.97
2018-01-06 22:15:00-06:00,HB_HOUSTON,HU,13.0
2018-01-06 22:30:00-06:00,HB_HOUSTON,HU,12.72
2018-01-06 22:45:00-06:00,HB_HOUSTON,HU,12.82
2018-01-06 23:00:00-06:00,HB_HOUSTON,HU,14.41
2018-01-06 23:15:00-06:00,HB_HOUSTON,HU,15.77
2018-01-06 23:30:00-06:00,HB_HOUSTON,HU,14.01
2018-01-06 23:45:00-06:00,HB_HOUSTON,HU,13.52
2018-01-07 00:00:00-06:00,HB_HOUSTON,HU,12.48
2018-01-07 00:15:00-06:00,HB_HOUSTON,HU,12.35
2018-01-07 00:30:00-06:00,HB_HOUSTON,HU,12.32
2018-01-07 00:45:00-06:00,HB_HOUSTON,HU,12.31
2018-01-07 01:00:00-06:00,HB_HOUSTON,HU,11.48
2018-01-07 01:15:00-06:00,HB_HOUSTON,HU,10.68
2018-01-07 01:30:00-06:00,HB_HOUSTON,HU,10.35
2018-01-07 01:45:00-06:00,HB_HOUSTON,HU,10.35
2018-01-07 02:00:00-06:00,HB_HOUSTON,HU,10.47
2018-01-07 02:15:00-06:00,HB_HOUSTON,HU,10.34
2018-01-07 02:30:00-06:00,HB_HOUSTON,HU,10.27
2018-01-07 02:45:00-06:00,HB_HOUSTON,HU,9.74
2018-01-07 03:00:00-06:00,HB_HOUSTON,HU,9.67
2018-01-07 03:15:00-06:00,HB_HOUSTON,HU,9.67
2018-01-07 03:30:00-06:00,HB_HOUSTON,HU,9.68
2018-01-07 03:45:00-06:00,HB_HOUSTON,HU,9.37
2018-01-07 04:00:00-06:00,HB_HOUSTON,HU,10.29
2018-01-07 04:15:00-06:00,HB_HOUSTON,HU,9.94
2018-01-07 04:30:00-06:00,HB_HOUSTON,HU,10.84
2018-01-07 04:45:00-06:00,HB_HOUSTON,HU,10.95
2018-01-07 05:00:00-06:00,HB_HOUSTON,HU,11.07
2018-01-07 05:15:00-06:00,HB_HOUSTON,HU,11.03
2018-01-07 05:30:00-06:00,HB_HOUSTON,HU,11.01
2018-01-07 05:45:00-06:00,HB_HOUSTON,HU,8.76
2018-01-07 06:00:00-06:00,HB_HOUSTON,HU,11.73
2018-01-07 06:15:00-06:00,HB_HOUSTON,HU,11.67
2018-01-07 06:30:00-06:00,HB_HOUSTON,HU,12.23
2018-01-07 06:45:00-06:00,HB_HOUSTON,HU,11.79
2018-01-07 07:00:00-06:00,HB_HOUSTON,HU,12.14
2018-01-07 07:15:00-06:00,HB_HOUSTON,HU,11.82
2018-01-07 07:30:00-06:00,HB_HOUSTON,HU,11.94
2018-01-07 07:45:00-06:00,HB_HOUSTON,HU,10.07
2018-01-07 08:00:00-06:00,HB_HOUSTON,HU,12.67
2018-01-07 08:15:00-06:00,HB_HOUSTON,HU,15.81
2018-01-07 08:30:00-06:00,HB_HOUSTON,HU,16.08
2018-01-07 08:45:00-06:00,HB_HOUSTON,HU,15.5
2018-01-07 09:00:00-06:00,HB_HOUSTON,HU,16.3
2018-01-07 09:15:00-06:00,HB_HOUSTON,HU,17.24
2018-01-07 09:30:00-06:00,HB_HOUSTON,HU,17.76
2018-01-07 09:45:00-06:00,HB_HOUSTON,HU,17.29
2018-01-07 10:00:00-06:00,HB_HOUSTON,HU,16.68
2018-01-07 10:15:00-06:00,HB_HOUSTON,HU,16.8
2018-01-07 10:30:00-06:00,HB_HOUSTON,HU,16.67
2018-01-07 10:45:00-06:00,HB_HOUSTON,HU,16.23
2018-01-07 11:00:00-06:00,HB_HOUSTON,HU,16.33
2018-01-07 11:15:00-06:00,HB_HOUSTON,HU,15.91
2018-01-07 11:30:00-06:00,HB_HOUSTON,HU,15.9
2018-01-07 11:45:00-06:00,HB_HOUSTON,HU,16.27
2018-01-07 12:00:00-06:00,HB_HOUSTON,HU,16.33
2018-01-07 12:15:00-06:00,HB_HOUSTON,HU,16.2
2018-01-07 12:30:00-06:00,HB_HOUSTON,HU,16.23
2018-01-07 12:45:00-06:00,HB_HOUSTON,HU,16.07
2018-01-07 13:00:00-06:00,HB_HOUSTON,HU,16.14
2018-01-07 13:15:00-06:00,HB_HOUSTON,HU,16.0
2018-01-07 13:30:00-06:00,HB_HOUSTON,HU,15.77
2018-01-07 13:45:00-06:00,HB_HOUSTON,HU,15.82
2018-01-07 14:00:00-06:00,HB_HOUSTON,HU,15.85
2018-01-07 14:15:00-06:00,HB_HOUSTON,HU,15.94
2018-01-07 14:30:00-06:00,HB_HOUSTON,HU,16.02
2018-01-07 14:45:00-06:00,HB_HOUSTON,HU,15.87
2018-01-07 15:00:00-06:00,HB_HOUSTON,HU,15.54
2018-01-07 15:15:00-06:00,HB_HOUSTON,HU,15.4
2018-01-07 15:30:00-06:00,HB_HOUSTON,HU,14.73
2018-01-07 15:45:00-06:00,HB_HOUSTON,HU,12.26
2018-01-07 16:00:00-06:00,HB_HOUSTON,HU,11.06
2018-01-07 16:15:00-06:00,HB_HOUSTON,HU,10.35
2018-01-07 16:30:00-06:00,HB_HOUSTON,HU,11.24
2018-01-07 16:45:00-06:00,HB_HOUSTON,HU,14.16
2018-01-07 17:00:00-06:00,HB_HOUSTON,HU,15.3
2018-01-07 17:15:00-06:00,HB_HOUSTON,HU,15.99
2018-01-07 17:30:00-06:00,HB_HOUSTON,HU,17.45
2018-01-07 17:45:00-06:00,HB_HOUSTON,HU,18.9
2018-01-07 18:00:00-06:00,HB_HOUSTON,HU,19.01
2018-01-07 18:15:00-06:00,HB_HOUSTON,HU,19.0
2018-01-07 18:30:00-06:00,HB_HOUSTON,HU,18.97
2018-01-07 18:45:00-06:00,HB_HOUSTON,HU,18.96
2018-01-07 19:00:00-06:00,HB_HOUSTON,HU,18.88
2018-01-07 19:15:00-06:00,HB_HOUSTON,HU,18.89
2018-01-07 19:30:00-06:00,HB_HOUSTON,HU,18.95
2018-01-07 19:45:00-06:00,HB_HOUSTON,HU,19.04
2018-01-07 20:00:00-06:00,HB_HOUSTON,HU,18.95
2018-01-07 20:15:00-06:00,HB_HOUSTON,HU,18.94
2018-01-07 20:30:00-06:00,HB_HOUSTON,HU,18.86
2018-01-07 20:45:00-06:00,HB_HOUSTON,HU,18.79
2018-01-07 21:00:00-06:00,HB_HOUSTON,HU,18.49
2018-01-07 21:15:00-06:00,HB_HOUSTON,HU,18.25
2018-01-07 21:30:00-06:00,HB_HOUSTON,HU,17.65
2018-01-07 21:45:00-06:00,HB_HOUSTON,HU,17.34
2018-01-07 22:00:00-06:00,HB_HOUSTON,HU,17.79
2018-01-07 22:15:00-06:00,HB_HOUSTON,HU,17.84
2018-01-07 22:30:00-06:00,HB_HOUSTON,HU,17.53
2018-01-07 22:45:00-06:00,HB_HOUSTON,HU,17.36
2018-01-07 23:00:00-06:00,HB_HOUSTON,HU,17.6
2018-01-07 23:15:00-06:00,HB_HOUSTON,HU,18.15
2018-01-07 23:30:00-06:00,HB_HOUSTON,HU,18.21
2018-01-07 23:45:00-06:00,HB_HOUSTON,HU,18.32
2018-01-08 00:00:00-06:00,HB_HOUSTON,HU,18.81
2018-01-08 00:15:00-06:00,HB_HOUSTON,HU,18.78
2018-01-08 00:30:00-06:00,HB_HOUSTON,HU,18.41
2018-01-08 00:45:00-06:00,HB_HOUSTON,HU,18.15
2018-01-08 01:00:00-06:00,HB_HOUSTON,HU,18.1
2018-01-08 01:15:00-06:00,HB_HOUSTON,HU,18.18
2018-01-08 01:30:00-06:00,HB_HOUSTON,HU,18.05
2018-01-08 01:45:00-06:00,HB_HOUSTON,HU,18.11
2018-01-08 02:00:00-06:00,HB_HOUSTON,HU,18.33
2018-01-08 02:15:00-06:00,HB_HOUSTON,HU,18.04
2018-01-08 02:30:00-06:00,HB_HOUSTON,HU,18.0
2018-01-08 02:45:00-06:00,HB_HOUSTON,HU,17.71
2018-01-08 03:00:00-06:00,HB_HOUSTON,HU,17.91
2018-01-08 03:15:00-06:00,HB_HOUSTON,HU,18.29
2018-01-08 03:30:00-06:00,HB_HOUSTON,HU,18.02
2018-01-08 03:45:00-06:00,HB_HOUSTON,HU,17.95
2018-01-08 04:00:00-06:00,HB_HOUSTON,HU,18.25
2018-01-08 04:15:00-06:00,HB_HOUSTON,HU,18.35
2018-01-08 04:30:00-06:00,HB_HOUSTON,HU,18.43
2018-01-08 04:45:00-06:00,HB_HOUSTON,HU,18.31
2018-01-08 05:00:00-06:00,HB_HOUSTON,HU,17.74
2018-01-08 05:15:00-06:00,HB_HOUSTON,HU,18.56
2018-01-08 05:30:00-06:00,HB_HOUSTON,HU,18.94
2018-01-08 05:45:00-06:00,HB_HOUSTON,HU,18.81
2018-01-08 06:00:00-06:00,HB_HOUSTON,HU,19.57
2018-01-08 06:15:00-06:00,HB_HOUSTON,HU,19.12
2018-01-08 06:30:00-06:00,HB_HOUSTON,HU,19.95
2018-01-08 06:45:00-06:00,HB_HOUSTON,HU,19.76
2018-01-08 07:00:00-06:00,HB_HOUSTON,HU,20.03
2018-01-08 07:15:00-06:00,HB_HOUSTON,HU,20.14
2018-01-08 07:30:00-06:00,HB_HOUSTON,HU,20.26
2018-01-08 07:45:00-06:00,HB_HOUSTON,HU,20.62
2018-01-08 08:00:00-06:00,HB_HOUSTON,HU,21.25
2018-01-08 08:15:00-06:00,HB_HOUSTON,HU,20.87
2018-01-08 08:30:00-06:00,HB_HOUSTON,HU,21.26
2018-01-08 08:45:00-06:00,HB_HOUSTON,HU,21.48
2018-01-08 09:00:00-06:00,HB_HOUSTON,HU,21.55
2018-01-08 09:15:00-06:00,HB_HOUSTON,HU,21.63
2018-01-08 09:30:00-06:00,HB_HOUSTON,HU,21.85
2018-01-08 09:45:00-06:00,HB_HOUSTON,HU,21.12
2018-01-08 10:00:00-06:00,HB_HOUSTON,HU,21.14
2018-01-08 10:15:00-06:00,HB_HOUSTON,HU,21.01
2018-01-08 10:30:00-06:00,HB_HOUSTON,HU,20.81
2018-01-08 10:45:00-06:00,HB_HOUSTON,HU,20.67
2018-01-08 11:00:00-06:00,HB_HOUSTON,HU,20.38
2018-01-08 11:15:00-06:00,HB_HOUSTON,HU,20.48
2018-01-08 11:30:00-06:00,HB_HOUSTON,HU,20.12
2018-01-08 11:45:00-06:00,HB_HOUSTON,HU,19.6
2018-01-08 12:00:00-06:00,HB_HOUSTON,HU,19.58
2018-01-08 12:15:00-06:00,HB_HOUSTON,HU,19.24
2018-01-08 12:30:00-06:00,HB_HOUSTON,HU,19.09
2018-01-08 12:45:00-06:00,HB_HOUSTON,HU,19.1
2018-01-08 13:00:00-06:00,HB_HOUSTON,HU,19.01
2018-01-08 13:15:00-06:00,HB_HOUSTON,HU,19.0
2018-01-08 13:30:00-06:00,HB_HOUSTON,HU,18.98
2018-01-08 13:45:00-06:00,HB_HOUSTON,HU,18.93
2018-01-08 14:00:00-06:00,HB_HOUSTON,HU,18.92
2018-01-08 14:15:00-06:00,HB_HOUSTON,HU,18.9
2018-01-08 14:30:00-06:00,HB_HOUSTON,HU,18.8
2018-01-08 14:45:00-06:00,HB_HOUSTON,HU,18.82
2018-01-08 15:00:00-06:00,HB_HOUSTON,HU,18.51
2018-01-08 15:15:00-06:00,HB_HOUSTON,HU,18.51
2018-01-08 15:30:00-06:00,HB_HOUSTON,HU,18.41
2018-01-08 15:45:00-06:00,HB_HOUSTON,HU,18.45
2018-01-08 16:00:00-06:00,HB_HOUSTON,HU,18.41
2018-01-08 16:15:00-06:00,HB_HOUSTON,HU,18.4
2018-01-08 16:30:00-06:00,HB_HOUSTON,HU,18.71
2018-01-08 16:45:00-06:00,HB_HOUSTON,HU,18.86
2018-01-08 17:00:00-06:00,HB_HOUSTON,HU,18.87
2018-01-08 17:15:00-06:00,HB_HOUSTON,HU,18.99
2018-01-08 17:30:00-06:00,HB_HOUSTON,HU,19.37
2018-01-08 17:45:00-06:00,HB_HOUSTON,HU,19.97
2018-01-08 18:00:00-06:00,HB_HOUSTON,HU,20.79
2018-01-08 18:15:00-06:00,HB_HOUSTON,HU,20.69
2018-01-08 18:30:00-06:00,HB_HOUSTON,HU,19.94
2018-01-08 18:45:00-06:00,HB_HOUSTON,HU,19.76
2018-01-08 19:00:00-06:00,HB_HOUSTON,HU,19.58
2018-01-08 19:15:00-06:00,HB_HOUSTON,HU,19.44
2018-01-08 19:30:00-06:00,HB_HOUSTON,HU,19.85
2018-01-08 19:45:00-06:00,HB_HOUSTON,HU,19.83
2018-01-08 20:00:00-06:00,HB_HOUSTON,HU,19.45
2018-01-08 20:15:00-06:00,HB_HOUSTON,HU,19.14
2018-01-08 20:30:00-06:00,HB_HOUSTON,HU,19.05
2018-01-08 20:45:00-06:00,HB_HOUSTON,HU,19.02
2018-01-08 21:00:00-06:00,HB_HOUSTON,HU,19.0
2018-01-08 21:15:00-06:00,HB_HOUSTON,HU,18.99
2018-01-08 21:30:00-06:00,HB_HOUSTON,HU,18.66
2018-01-08 21:45:00-06:00,HB_HOUSTON,HU,18.41
2018-01-08 22:00:00-06:00,HB_HOUSTON,HU,18.56
2018-01-08 22:15:00-06:00,HB_HOUSTON,HU,18.85
2018-01-08 22:30:00-06:00,HB_HOUSTON,HU,18.33
2018-01-08 22:45:00-06:00,HB_HOUSTON,HU,17.84
2018-01-08 23:00:00-06:00,HB_HOUSTON,HU,17.76
2018-01-08 23:15:00-06:00,HB_HOUSTON,HU,17.75
2018-01-08 23:30:00-06:00,HB_HOUSTON,HU,17.48
2018-01-08 23:45:00-06:00,HB_HOUSTON,HU,17.22
2018-01-09 00:00:00-06:00,HB_HOUSTON,HU,17.46
2018-01-09 00:15:00-06:00,HB_HOUSTON,HU,17.41
2018-01-09 00:30:00-06:00,HB_HOUSTON,HU,17.13
2018-01-09 00:45:00-06:00,HB_HOUSTON,HU,17.03
2018-01-09 01:00:00-06:00,HB_HOUSTON,HU,16.74
2018-01-09 01:15:00-06:00,HB_HOUSTON,HU,16.69
2018-01-09 01:30:00-06:00,HB_HOUSTON,HU,16.72
2018-01-09 01:45:00-06:00,HB_HOUSTON,HU,16.58
2018-01-09 02:00:00-06:00,HB_HOUSTON,HU,16.56
2018-01-09 02:15:00-06:00,HB_HOUSTON,HU,16.31
2018-01-09 02:30:00-06:00,HB_HOUSTON,HU,16.29
2018-01-09 02:45:00-06:00,HB_HOUSTON,HU,16.37
2018-01-09 03:00:00-06:00,HB_HOUSTON,HU,16.33
2018-01-09 03:15:00-06:00,HB_HOUSTON,HU,16.31
2018-01-09 03:30:00-06:00,HB_HOUSTON,HU,16.26
2018-01-09 03:45:00-06:00,HB_HOUSTON,HU,16.27
2018-01-09 04:00:00-06:00,HB_HOUSTON,HU,15.91
2018-01-09 04:15:00-06:00,HB_HOUSTON,HU,16.14
2018-01-09 04:30:00-06:00,HB_HOUSTON,HU,16.14
2018-01-09 04:45:00-06:00,HB_HOUSTON,HU,16.24
2018-01-09 05:00:00-06:00,HB_HOUSTON,HU,16.68
2018-01-09 05:15:00-06:00,HB_HOUSTON,HU,17.06
2018-01-09 05:30:00-06:00,HB_HOUSTON,HU,17.46
2018-01-09 05:45:00-06:00,HB_HOUSTON,HU,18.22
2018-01-09 06:00:00-06:00,HB_HOUSTON,HU,20.31
2018-01-09 06:15:00-06:00,HB_HOUSTON,HU,20.14
2018-01-09 06:30:00-06:00,HB_HOUSTON,HU,20.85
2018-01-09 06:45:00-06:00,HB_HOUSTON,HU,28.59
2018-01-09 07:00:00-06:00,HB_HOUSTON,HU,23.37
2018-01-09 07:15:00-06:00,HB_HOUSTON,HU,22.86
2018-01-09 07:30:00-06:00,HB_HOUSTON,HU,20.98
2018-01-09 07:45:00-06:00,HB_HOUSTON,HU,19.84
2018-01-09 08:00:00-06:00,HB_HOUSTON,HU,19.98
2018-01-09 08:15:00-06:00,HB_HOUSTON,HU,19.25
2018-01-09 08:30:00-06:00,HB_HOUSTON,HU,19.31
2018-01-09 08:45:00-06:00,HB_HOUSTON,HU,19.34
2018-01-09 09:00:00-06:00,HB_HOUSTON,HU,21.33
2018-01-09 09:15:00-06:00,HB_HOUSTON,HU,21.84
2018-01-09 09:30:00-06:00,HB_HOUSTON,HU,20.87
2018-01-09 09:45:00-06:00,HB_HOUSTON,HU,20.04
2018-01-09 10:00:00-06:00,HB_HOUSTON,HU,21.7
2018-01-09 10:15:00-06:00,HB_HOUSTON,HU,20.87
2018-01-09 10:30:00-06:00,HB_HOUSTON,HU,21.08
2018-01-09 10:45:00-06:00,HB_HOUSTON,HU,20.88
2018-01-09 11:00:00-06:00,HB_HOUSTON,HU,19.81
2018-01-09 11:15:00-06:00,HB_HOUSTON,HU,20.8
2018-01-09 11:30:00-06:00,HB_HOUSTON,HU,20.48
2018-01-09 11:45:00-06:00,HB_HOUSTON,HU,19.8
2018-01-09 12:00:00-06:00,HB_HOUSTON,HU,20.03
2018-01-09 12:15:00-06:00,HB_HOUSTON,HU,20.13
2018-01-09 12:30:00-06:00,HB_HOUSTON,HU,20.11
2018-01-09 12:45:00-06:00,HB_HOUSTON,HU,20.17
